_quality_rank,catalog_profile_slug,catalog_profile_name,source_type,source_value,page,limit,hasNextPage,scrollId,itemId,shopId,shopName,productName,productLink,offerLink,imageUrl,commissionRate,appExistRate,appNewRate,webExistRate,webNewRate,commission,price,sales,periodEndTime,periodStartTime,priceMin,priceMax,productCatIds,ratingStar,priceDiscountRate,shopType,sellerCommissionRate,shopeeCommissionRate,source_hits,subniches,_source_row,_dedupe_key,_duplicate_count,duplicate_name_price_tag,duplicate_name_price_group_id,duplicate_name_price_group_size,duplicate_name_price_keeper,subniche_basis,source_keywords_norm,unmapped_source_keywords
169,feminino,Feminino,keyword,sandalia,2,50,True,,23498896392,1090996394,Havaianas Oficial,Chinelo Havaianas Slim Square Glitter Contour,https://shopee.com.br/product/1090996394/23498896392,https://s.shopee.com.br/BTIgpUO02,https://cf.shopee.com.br/file/sg-11134201-824jg-mek6shbssj5u77,0.18,0.18,0.18,0.18,0.18,9.4212,52.34,309,32503651199,1764558000,52.34,84.99,"[100532, 100561, 100594]",4.9,38,[1],0.15,0.03,"[""keyword:sandalia"", ""keyword:chinelo""]","[""calcados-sandalia"", ""calcados-chinelo""]",56,1090996394:23498896392,1,,,,,source_hits,"[""sandalia"", ""chinelo""]",[]
170,feminino,Feminino,keyword,tamanco,1,50,True,,18898015933,800864347,Deccó,Scarpin Sapato Feminino Casual com Salto 7 cm Médio Vizzano Clássico Bico Fino Confortável Adulto,https://shopee.com.br/product/800864347/18898015933,https://s.shopee.com.br/7Ad31lWqpY,https://cf.shopee.com.br/file/br-11134207-820mh-mo8e73p9u29sb3,0.1,0.1,0.1,0.1,0.1,9.399,93.99,5,32503651199,1777559129,93.99,93.99,"[100532, 100559, 0]",4.9,40,[1],0.07,0.03,"[""keyword:tamanco""]","[""calcados-sandalia""]",1457,800864347:18898015933,1,,,,,source_hits,"[""tamanco""]",[]
171,feminino,Feminino,keyword,sandalia,6,50,True,,49911295485,1006215031,Choice Oficial,"Sandálias Unissex 2 em 1 em EVA | Tira com Fivela Ajustável, Sola Grossa Antiderrapante, Respiráveis para Praia e Verão",https://shopee.com.br/product/1006215031/49911295485,https://s.shopee.com.br/9V0xnzLBXu,https://cf.shopee.com.br/file/sg-11134201-823o8-mp0j6vf8z097a5,0.09,0.09,0.09,0.09,0.09,9.2295,102.55,7,32503651199,1779940762,102.55,104.67,"[100012, 100068, 100260]",4.8,16,[2],0.06,0.03,"[""keyword:sandalia""]","[""calcados-sandalia""]",279,1006215031:49911295485,1,,,,,source_hits,"[""sandalia""]",[]
172,feminino,Feminino,keyword,sandalia,18,50,True,,26242409451,387348115,GiGiL,Sandália Feminina Anabela Plataforma Salto Alto Tiras Largas Cruzadas Formato X Elegante Moda GiGiL,https://shopee.com.br/product/387348115/26242409451,https://s.shopee.com.br/2gAdfRtSOm,https://cf.shopee.com.br/file/br-11134207-81z1k-mf8bxcepsjr937,0.07,0.07,0.07,0.07,0.07,9.0993,129.99,90,32503651199,1764558000,129.99,129.99,"[100532, 100560, 0]",4.9,7,[1],0.04,0.03,"[""keyword:sandalia""]","[""calcados-sandalia""]",770,387348115:26242409451,1,,,,,source_hits,"[""sandalia""]",[]
173,feminino,Feminino,keyword,sandalia,4,50,True,,58206823454,1090996394,Havaianas Oficial,Chinelo Havaianas Top Times Cruzeiro,https://shopee.com.br/product/1090996394/58206823454,https://s.shopee.com.br/6q0Cd5ICqi,https://cf.shopee.com.br/file/sg-11134201-8260f-mlqrq5i77dok3f,0.13,0.13,0.13,0.13,0.13,9.0987,69.99,23,32503651199,1773342845,69.99,69.99,"[100532, 100561, 100594]",5.0,0,[1],0.1,0.03,"[""keyword:sandalia"", ""keyword:chinelo""]","[""calcados-sandalia"", ""calcados-chinelo""]",181,1090996394:58206823454,1,,,,,source_hits,"[""sandalia"", ""chinelo""]",[]
174,feminino,Feminino,keyword,sandalia,4,50,True,,58252742771,1090996394,Havaianas Oficial,Chinelo Havaianas Ipê,https://shopee.com.br/product/1090996394/58252742771,https://s.shopee.com.br/7VFtQJFfUm,https://cf.shopee.com.br/file/sg-11134201-81zw9-milq2f4lrsw2a7,0.13,0.13,0.13,0.13,0.13,9.0987,69.99,51,32503651199,1767705030,69.99,69.99,"[100532, 100561, 100594]",4.9,7,[1],0.1,0.03,"[""keyword:sandalia"", ""keyword:chinelo""]","[""calcados-sandalia"", ""calcados-chinelo""]",177,1090996394:58252742771,1,,,,,source_hits,"[""sandalia"", ""chinelo""]",[]
175,feminino,Feminino,keyword,chinelo,4,50,True,,58263063358,1090996394,Havaianas Oficial,Chinelo Havaianas Top Nautical Breeze,https://shopee.com.br/product/1090996394/58263063358,https://s.shopee.com.br/40g1FuWeZ5,https://cf.shopee.com.br/file/sg-11134201-824i5-mpuup01pznr5be,0.13,0.13,0.13,0.13,0.13,9.0987,69.99,20,32503651199,1782242701,69.99,69.99,"[100532, 100561, 100594]",4.9,0,[1],0.1,0.03,"[""keyword:chinelo""]","[""calcados-chinelo""]",978,1090996394:58263063358,1,,,,,source_hits,"[""chinelo""]",[]
176,feminino,Feminino,keyword,sandalia,5,50,True,,58256825504,1090996394,Havaianas Oficial,Chinelo Havaianas Top Times Grêmio,https://shopee.com.br/product/1090996394/58256825504,https://s.shopee.com.br/7psjovIjKs,https://cf.shopee.com.br/file/sg-11134201-825zr-mlqrpwvgruo22b,0.13,0.13,0.13,0.13,0.13,9.0987,69.99,4,32503651199,1773342831,69.99,69.99,"[100532, 100561, 100594]",4.9,0,[1],0.1,0.03,"[""keyword:sandalia"", ""keyword:chinelo""]","[""calcados-sandalia"", ""calcados-chinelo""]",193,1090996394:58256825504,1,,,,,source_hits,"[""sandalia"", ""chinelo""]",[]
177,feminino,Feminino,keyword,chinelo,4,50,True,,23694936840,1090996394,Havaianas Oficial,Chinelo Havaianas Top Vini Jr,https://shopee.com.br/product/1090996394/23694936840,https://s.shopee.com.br/7KwTE2Jxnw,https://cf.shopee.com.br/file/sg-11134201-81zvj-mn4q33qzr8qscd,0.13,0.13,0.13,0.13,0.13,9.0987,69.99,10,32503651199,1776366777,69.99,69.99,"[100532, 100561, 100594]",4.8,7,[1],0.1,0.03,"[""keyword:chinelo""]","[""calcados-chinelo""]",984,1090996394:23694936840,1,,,,,source_hits,"[""chinelo""]",[]
178,feminino,Feminino,keyword,sandalia,1,50,True,,23192586605,1090996394,Havaianas Oficial,Rasteirinha Havaianas Luna,https://shopee.com.br/product/1090996394/23192586605,https://s.shopee.com.br/AKa4nVePmY,https://cf.shopee.com.br/file/sg-11134201-8261y-ml6jj4vnrojsc5,0.18,0.18,0.18,0.18,0.18,9.0612,50.34,50,32503651199,1764558000,50.34,50.34,"[100532, 100561, 100593]",4.9,16,[1],0.15,0.03,"[""keyword:sandalia"", ""keyword:chinelo"", ""keyword:rasteirinha""]","[""calcados-sandalia"", ""calcados-chinelo"", ""calcados-rasteirinha""]",45,1090996394:23192586605,1,,,,,source_hits,"[""sandalia"", ""chinelo"", ""rasteirinha""]",[]
179,feminino,Feminino,keyword,loafer,4,50,True,,22094887349,1552226494,Terabyte ,"Fonte Duex DX 500FSE White Series, 500W, Cabos Flat, DX 500FSE WHITE SERIES",https://shopee.com.br/product/1552226494/22094887349,https://s.shopee.com.br/5VUp2hHKpe,https://cf.shopee.com.br/file/sg-11134201-8260y-mk4brefv38cl61,0.06,0.06,0.06,0.06,0.06,8.9994,149.99,7,32503651199,1778856176,149.99,149.99,"[100644, 101934, 101954]",4.9,81,[1],0.03,0.03,"[""keyword:loafer""]","[""feminino-geral""]",1363,1552226494:22094887349,1,,,,,sem_regra_taxonomia,"[""loafer""]","[""loafer""]"
180,feminino,Feminino,keyword,sandalia,2,50,True,,23898882244,1090996394,Havaianas Oficial,Chinelo Havaianas Baby Disney Classicos Mickey & Pateta,https://shopee.com.br/product/1090996394/23898882244,https://s.shopee.com.br/1VygHHPJIQ,https://cf.shopee.com.br/file/sg-11134201-82616-mlqpo1rwolqn33,0.18,0.18,0.18,0.18,0.18,8.9982,49.99,112,32503651199,1764558000,49.99,49.99,"[100532, 100561, 100594]",5.0,9,[1],0.15,0.03,"[""keyword:sandalia"", ""keyword:chinelo""]","[""calcados-sandalia"", ""calcados-chinelo""]",64,1090996394:23898882244,1,,,,,source_hits,"[""sandalia"", ""chinelo""]",[]
181,feminino,Feminino,keyword,sandalia,3,50,True,,23994385496,1090996394,Havaianas Oficial,Chinelo Havaianas Slim Disney,https://shopee.com.br/product/1090996394/23994385496,https://s.shopee.com.br/8V8Qc92zib,https://cf.shopee.com.br/file/sg-11134201-8262f-mlnmcj44njt1be,0.18,0.18,0.18,0.18,0.18,8.9982,49.99,12,32503651199,1764558000,49.99,59.99,"[100532, 100561, 100594]",5.0,8,[1],0.15,0.03,"[""keyword:sandalia"", ""keyword:chinelo""]","[""calcados-sandalia"", ""calcados-chinelo""]",114,1090996394:23994385496,1,,,,,source_hits,"[""sandalia"", ""chinelo""]",[]
182,feminino,Feminino,keyword,sandalia,3,50,True,,22698435375,1090996394,Havaianas Oficial,Chinelo Havaianas Baby Brasil Logo,https://shopee.com.br/product/1090996394/22698435375,https://s.shopee.com.br/9AO7PN0SMn,https://cf.shopee.com.br/file/sg-11134201-7rdwa-mbpf7q280hotb0,0.18,0.18,0.18,0.18,0.18,8.9982,49.99,10,32503651199,1764558000,49.99,49.99,"[100532, 100561, 100594]",5.0,0,[1],0.15,0.03,"[""keyword:sandalia"", ""keyword:chinelo""]","[""calcados-sandalia"", ""calcados-chinelo""]",118,1090996394:22698435375,1,,,,,source_hits,"[""sandalia"", ""chinelo""]",[]
183,feminino,Feminino,keyword,sandalia,3,50,True,,22293527298,1090996394,Havaianas Oficial,Chinelo Havaianas Slim Lilás Escuro,https://shopee.com.br/product/1090996394/22293527298,https://s.shopee.com.br/7KwTE07R5q,https://cf.shopee.com.br/file/sg-11134201-7rdym-mbpfaiqqmzqd89,0.18,0.18,0.18,0.18,0.18,8.9982,49.99,0,32503651199,1764558000,49.99,49.99,"[100532, 100561, 100594]",5.0,0,[1],0.15,0.03,"[""keyword:sandalia"", ""keyword:chinelo""]","[""calcados-sandalia"", ""calcados-chinelo""]",143,1090996394:22293527298,1,,,,,source_hits,"[""sandalia"", ""chinelo""]",[]
184,feminino,Feminino,keyword,sandalia,2,50,True,,23898843319,1090996394,Havaianas Oficial,Chinelo Havaianas Slim Square Logo Pop Up,https://shopee.com.br/product/1090996394/23898843319,https://s.shopee.com.br/112PgMRDJF,https://cf.shopee.com.br/file/sg-11134201-824j4-me0ctjp1meir16,0.18,0.18,0.18,0.18,0.18,8.9982,49.99,151,32503651199,1764558000,49.99,59.99,"[100532, 100561, 100594]",4.9,17,[1],0.15,0.03,"[""keyword:sandalia"", ""keyword:chinelo""]","[""calcados-sandalia"", ""calcados-chinelo""]",59,1090996394:23898843319,1,,,,,source_hits,"[""sandalia"", ""chinelo""]",[]
185,feminino,Feminino,keyword,chinelo,7,50,True,,48611283935,1006215031,Choice Oficial,Mulheres Ny Logo Platform Slides Antiderrapantes Sola Grossa Chinelos Interiores,https://shopee.com.br/product/1006215031/48611283935,https://s.shopee.com.br/9zxEOwRGwz,https://cf.shopee.com.br/file/sg-11134201-823op-mp0iz5hl9ngi6b,0.09,0.09,0.09,0.09,0.09,8.9775,99.75,1,32503651199,1779939598,99.75,99.75,"[100012, 100068, 100261]",5.0,15,[2],0.06,0.03,"[""keyword:chinelo"", ""keyword:slide""]","[""calcados-chinelo""]",1040,1006215031:48611283935,1,,,,,source_hits,"[""chinelo"", ""slide""]",[]
186,feminino,Feminino,keyword,chinelo,4,50,True,,22795154663,1090996394,Havaianas Oficial,Chinelo Havaianas Brasil Logo,https://shopee.com.br/product/1090996394/22795154663,https://s.shopee.com.br/3qMb3bXHto,https://cf.shopee.com.br/file/sg-11134201-82590-mrheqsc1ivbb41,0.13,0.13,0.13,0.13,0.13,8.9687,68.99,65,32503651199,1785849186,68.99,68.99,"[100532, 100561, 100594]",5.0,0,[1],0.1,0.03,"[""keyword:chinelo""]","[""calcados-chinelo""]",973,1090996394:22795154663,1,,,,,source_hits,"[""chinelo""]",[]
187,feminino,Feminino,keyword,tamanco,1,50,True,,28677832925,426378412,Lovito Loja Oficial,Lovito Sapatos De Salto Alto Elegantes Lisos E Simples Estilo Francês-coreano Para O Trabalho No Escritório LFA66262,https://shopee.com.br/product/426378412/28677832925,https://s.shopee.com.br/5foFF0cYs9,https://cf.shopee.com.br/file/sg-11134201-825b2-mqlg9r1gn0ul22,0.13,0.13,0.13,0.13,0.13,8.9505,68.85,7,32503651199,1764558000,68.85,68.85,"[100532, 100559, 0]",4.7,37,[1],0.1,0.03,"[""keyword:tamanco""]","[""calcados-sandalia""]",1451,426378412:28677832925,1,,,,,source_hits,"[""tamanco""]",[]
188,feminino,Feminino,keyword,sandalia,2,50,True,,19999870995,1090996394,Havaianas Oficial,Chinelo Havaianas Top Logo Metálico,https://shopee.com.br/product/1090996394/19999870995,https://s.shopee.com.br/3g3ArGH3u1,https://cf.shopee.com.br/file/sg-11134201-824jb-mehn4883iznn26,0.18,0.18,0.18,0.18,0.18,8.91,49.5,58,32503651199,1764558000,49.5,52.24,"[100532, 100561, 100594]",4.9,17,[1],0.15,0.03,"[""keyword:sandalia"", ""keyword:chinelo""]","[""calcados-sandalia"", ""calcados-chinelo""]",75,1090996394:19999870995,1,,,,,source_hits,"[""sandalia"", ""chinelo""]",[]
189,feminino,Feminino,keyword,sandalia,3,50,True,,23594356155,1090996394,Havaianas Oficial,Chinelo Havaianas Slim Gloss,https://shopee.com.br/product/1090996394/23594356155,https://s.shopee.com.br/9fKO0HyYLw,https://cf.shopee.com.br/file/sg-11134201-82632-mlqpwqpoy32gfd,0.18,0.18,0.18,0.18,0.18,8.9082,49.49,12,32503651199,1764558000,49.49,49.49,"[100532, 100561, 100594]",5.0,18,[1],0.15,0.03,"[""keyword:sandalia"", ""keyword:chinelo""]","[""calcados-sandalia"", ""calcados-chinelo""]",121,1090996394:23594356155,1,,,,,source_hits,"[""sandalia"", ""chinelo""]",[]
190,feminino,Feminino,keyword,sandalia,2,50,True,,23898311773,1090996394,Havaianas Oficial,Chinelo Havaianas Track Waves,https://shopee.com.br/product/1090996394/23898311773,https://s.shopee.com.br/1BLpsfQZyG,https://cf.shopee.com.br/file/br-11134207-820md-mm9agua0jaio46,0.18,0.18,0.18,0.18,0.18,8.9082,49.49,154,32503651199,1764558000,49.49,49.49,"[100532, 100561, 100594]",4.9,18,[1],0.15,0.03,"[""keyword:sandalia"", ""keyword:chinelo""]","[""calcados-sandalia"", ""calcados-chinelo""]",58,1090996394:23898311773,1,,,,,source_hits,"[""sandalia"", ""chinelo""]",[]
191,feminino,Feminino,keyword,sapatilha,1,50,True,,41203370683,800864347,Deccó,"Kit com 6 Meias Sapatilha Hoahi Unissex, Cano Baixo, Confortável, Ideal para Calçados Baixos",https://shopee.com.br/product/800864347/41203370683,https://s.shopee.com.br/6VNMEUsGh9,https://cf.shopee.com.br/file/br-11134207-820m3-mrkg42e7n7d31e,0.1,0.1,0.1,0.1,0.1,8.895,88.95,1,32503651199,1777559133,88.95,88.95,"[100017, 100118, 100417]",5.0,40,[1],0.07,0.03,"[""keyword:sapatilha""]","[""calcados-sapatilha""]",835,800864347:41203370683,1,,,,,source_hits,"[""sapatilha""]",[]
192,feminino,Feminino,keyword,chinelo,3,50,True,,58215645414,1090996394,Havaianas Oficial,Chinelo Havaianas Brasil Logo,https://shopee.com.br/product/1090996394/58215645414,https://s.shopee.com.br/8AVaDZC7EO,https://cf.shopee.com.br/file/sg-11134201-825b9-mriup4ed0jk011,0.13,0.13,0.13,0.13,0.13,8.8712,68.24,219,32503651199,1785941143,68.24,68.99,"[100532, 100561, 100594]",5.0,0,[1],0.1,0.03,"[""keyword:chinelo""]","[""calcados-chinelo""]",967,1090996394:58215645414,1,,,,,source_hits,"[""chinelo""]",[]
193,feminino,Feminino,keyword,slide,3,50,True,,22393262346,1316514850,Bestway Store,Cooler Inflável Carro 89cm x 69cm Bestway,https://shopee.com.br/product/1316514850/22393262346,https://s.shopee.com.br/6VNMEY4393,https://cf.shopee.com.br/file/sg-11134201-7rdxl-lzqfswk8a2eib3,0.09,0.09,0.09,0.09,0.09,8.7489,97.21,0,32503651199,1768907520,97.21,97.21,"[100632, 100684, 101011]",5.0,9,[1],0.06,0.03,"[""keyword:slide""]","[""feminino-geral""]",1590,1316514850:22393262346,1,,,,,sem_regra_taxonomia,"[""slide""]","[""slide""]"
194,feminino,Feminino,keyword,sandalia,4,50,True,,22299256526,1090996394,Havaianas Oficial,Chinelo Havaianas Slim Glitter II,https://shopee.com.br/product/1090996394/22299256526,https://s.shopee.com.br/7KwTE0GIpl,https://cf.shopee.com.br/file/sg-11134201-8258s-mq4x8f4vz4eled,0.13,0.13,0.13,0.13,0.13,8.6437,66.49,44,32503651199,1766496950,66.49,74.99,"[100532, 100561, 100594]",5.0,11,[1],0.1,0.03,"[""keyword:sandalia"", ""keyword:chinelo""]","[""calcados-sandalia"", ""calcados-chinelo""]",178,1090996394:22299256526,1,candidato_revisao_duplicata_nome_preco,dup_np_000002,2,false,source_hits,"[""sandalia"", ""chinelo""]",[]
195,feminino,Feminino,keyword,sandalia,2,50,True,,18599049582,1090996394,Havaianas Oficial,Chinelo Havaianas Slim Square,https://shopee.com.br/product/1090996394/18599049582,https://s.shopee.com.br/6q0Cd550Tx,https://cf.shopee.com.br/file/sg-11134201-821du-mh810qppndald0,0.18,0.18,0.18,0.18,0.18,8.6382,47.99,48,32503651199,1764558000,47.99,54.99,"[100532, 100561, 100594]",4.9,13,[1],0.15,0.03,"[""keyword:sandalia"", ""keyword:chinelo""]","[""calcados-sandalia"", ""calcados-chinelo""]",93,1090996394:18599049582,1,,,,,source_hits,"[""sandalia"", ""chinelo""]",[]
196,feminino,Feminino,keyword,chinelo,9,50,True,,23397703472,387348115,GiGiL,Tamanco Feminino Plataforma Sola Macia Anabela Flatform Papete Blogueira Chinelo Mule GiGiL,https://shopee.com.br/product/387348115/23397703472,https://s.shopee.com.br/7Ad31jkvX1,https://cf.shopee.com.br/file/br-11134207-7r98o-lyqnazggtjcxf5,0.09,0.09,0.09,0.09,0.09,8.5491,94.99,66,32503651199,1764558000,94.99,94.99,"[100532, 100560, 0]",4.9,14,[1],0.06,0.03,"[""keyword:chinelo"", ""keyword:papete"", ""keyword:tamanco""]","[""calcados-chinelo"", ""calcados-sandalia""]",1096,387348115:23397703472,1,,,,,source_hits,"[""chinelo"", ""papete"", ""tamanco""]",[]
197,feminino,Feminino,keyword,loafer,3,50,True,,45859445541,426378412,Lovito Loja Oficial,Lovito Sapatos Náuticos Casuais Estilo Coreano Plataforma Sola Macia Cor Off-white Para Mulheres LFAS8008,https://shopee.com.br/product/426378412/45859445541,https://s.shopee.com.br/3Vjkf1KH1n,https://cf.shopee.com.br/file/sg-11134201-825a8-mqlh84hdq8si7e,0.07,0.07,0.07,0.07,0.07,8.533,121.9,5,32503651199,1777016287,121.9,121.9,"[100532, 100558, 100589]",5.0,30,[1],0.04,0.03,"[""keyword:loafer""]","[""feminino-geral""]",1320,426378412:45859445541,1,,,,,sem_regra_taxonomia,"[""loafer""]","[""loafer""]"
198,feminino,Feminino,keyword,chinelo,4,50,True,,58264467888,1090996394,Havaianas Oficial,Chinelo Havaianas Slim Daydream,https://shopee.com.br/product/1090996394/58264467888,https://s.shopee.com.br/8fRqoUEt6K,https://cf.shopee.com.br/file/sg-11134201-825b0-mqrq5nciocnj6f,0.13,0.13,0.13,0.13,0.13,8.4487,64.99,6,32503651199,1784297572,64.99,64.99,"[100532, 100561, 100594]",5.0,0,[1],0.1,0.03,"[""keyword:chinelo""]","[""calcados-chinelo""]",987,1090996394:58264467888,1,,,,,source_hits,"[""chinelo""]",[]
199,feminino,Feminino,keyword,sandalia,5,50,True,,58206823572,1090996394,Havaianas Oficial,Chinelo Havaianas Top Times Internacional,https://shopee.com.br/product/1090996394/58206823572,https://s.shopee.com.br/7fZJccJMfr,https://cf.shopee.com.br/file/sg-11134201-82616-mlqrrfkmx8nj24,0.13,0.13,0.13,0.13,0.13,8.4487,64.99,3,32503651199,1773342905,64.99,64.99,"[100532, 100561, 100594]",5.0,7,[1],0.1,0.03,"[""keyword:sandalia"", ""keyword:chinelo""]","[""calcados-sandalia"", ""calcados-chinelo""]",194,1090996394:58206823572,1,,,,,source_hits,"[""sandalia"", ""chinelo""]",[]
200,feminino,Feminino,keyword,sandalia,2,50,True,,23698856624,1090996394,Havaianas Oficial,Chinelo Havaianas Slim Animals,https://shopee.com.br/product/1090996394/23698856624,https://s.shopee.com.br/5q7fRF8oVf,https://cf.shopee.com.br/file/sg-11134201-824iz-me4tpvmalo8x2f,0.18,0.18,0.18,0.18,0.18,8.4132,46.74,39,32503651199,1764558000,46.74,46.74,"[100532, 100561, 100594]",4.9,22,[1],0.15,0.03,"[""keyword:sandalia"", ""keyword:chinelo""]","[""calcados-sandalia"", ""calcados-chinelo""]",87,1090996394:23698856624,1,,,,,source_hits,"[""sandalia"", ""chinelo""]",[]
201,feminino,Feminino,keyword,mocassim,1,50,True,,47561284606,1006215031,Choice Oficial,"Mocassins femininos de camurça marrom, slip-on confortáveis para o dia a dia e uso no escritório",https://shopee.com.br/product/1006215031/47561284606,https://s.shopee.com.br/4AzRSEvwYi,https://cf.shopee.com.br/file/sg-11134201-823qo-moutbr62pz4ed5,0.09,0.09,0.09,0.09,0.09,8.3781,93.09,0,32503651199,1779936727,93.09,93.09,"[100532, 100557, 0]",5.0,65,[2],0.06,0.03,"[""keyword:mocassim""]","[""calcados-mocassim""]",1222,1006215031:47561284606,1,,,,,source_hits,"[""mocassim""]",[]
202,feminino,Feminino,keyword,mocassim,1,50,True,,50166552084,1006215031,Choice Oficial,"Goreyodoly Mocassins Femininos com Acabamento em Corrente, Couro Envernizado Leve, Conforto Respirável e Praticidade de",https://shopee.com.br/product/1006215031/50166552084,https://s.shopee.com.br/70JcpRl9o3,https://cf.shopee.com.br/file/sg-11134253-8258e-ms09ky4x97no70,0.09,0.09,0.09,0.09,0.09,8.28,92.0,5,32503651199,1787539376,92.0,99.0,"[100532, 100558, 100589]",5.0,0,[2],0.06,0.03,"[""keyword:mocassim"", ""keyword:loafer""]","[""calcados-mocassim""]",1209,1006215031:50166552084,1,,,,,source_hits,"[""mocassim"", ""loafer""]",[]
203,feminino,Feminino,keyword,loafer,1,50,True,,57816543409,1006215031,Choice Oficial,"Goreyodoly Feminino Slip-On fácil, couro envernizado, respirável e conforto com acabamento em corrente",https://shopee.com.br/product/1006215031/57816543409,https://s.shopee.com.br/1gI6TeEGEp,https://cf.shopee.com.br/file/sg-11134253-8258x-ms09kqpsvyfcbc,0.09,0.09,0.09,0.09,0.09,8.28,92.0,5,32503651199,1787540613,92.0,99.0,"[100532, 100558, 100589]",5.0,0,[2],0.06,0.03,"[""keyword:loafer""]","[""feminino-geral""]",1293,1006215031:57816543409,1,,,,,sem_regra_taxonomia,"[""loafer""]","[""loafer""]"
204,feminino,Feminino,keyword,loafer,1,50,True,,57566548495,1006215031,Choice Oficial,"Goreyodoly Sapatos Femininos de Couro Patenteado Leves, Detalhes em Corrente e Conforto Respirável",https://shopee.com.br/product/1006215031/57566548495,https://s.shopee.com.br/qizU7HQvg,https://cf.shopee.com.br/file/sg-11134253-825ak-ms09jvngstfkc7,0.09,0.09,0.09,0.09,0.09,8.28,92.0,5,32503651199,1787546217,92.0,99.0,"[100532, 100558, 100589]",5.0,0,[2],0.06,0.03,"[""keyword:loafer""]","[""feminino-geral""]",1294,1006215031:57566548495,1,,,,,sem_regra_taxonomia,"[""loafer""]","[""loafer""]"
205,feminino,Feminino,keyword,sandalia,4,50,True,,58252357441,1090996394,Havaianas Oficial,Chinelo Havaianas Slim Point,https://shopee.com.br/product/1090996394/58252357441,https://s.shopee.com.br/904hD49xRz,https://cf.shopee.com.br/file/sg-11134201-81zvc-milp2vhl23ns3f,0.13,0.13,0.13,0.13,0.13,8.2797,63.69,157,32503651199,1766497960,63.69,63.99,"[100532, 100561, 100594]",5.0,25,[1],0.1,0.03,"[""keyword:sandalia"", ""keyword:chinelo""]","[""calcados-sandalia"", ""calcados-chinelo""]",172,1090996394:58252357441,1,,,,,source_hits,"[""sandalia"", ""chinelo""]",[]
206,feminino,Feminino,keyword,sandalia,5,50,True,,26813961214,426378412,Lovito Loja Oficial,Lovito Elegante Sandálias Planas De Metal Liso Para Mulheres LFA45389,https://shopee.com.br/product/426378412/26813961214,https://s.shopee.com.br/9KhXbgD1IT,https://cf.shopee.com.br/file/sg-11134201-8258x-mrv1vgjgjqbr7d,0.11,0.11,0.11,0.11,0.11,8.2379,74.89,1,32503651199,1764558000,74.89,76.5,"[100532, 100561, 100593]",4.9,11,[1],0.08,0.03,"[""keyword:sandalia"", ""keyword:chinelo"", ""keyword:rasteirinha""]","[""calcados-sandalia"", ""calcados-chinelo"", ""calcados-rasteirinha""]",212,426378412:26813961214,1,,,,,source_hits,"[""sandalia"", ""chinelo"", ""rasteirinha""]",[]
207,feminino,Feminino,keyword,sandalia,5,50,True,,24283700178,1006215031,Choice Oficial,Mulheres Bonito Dos Desenhos Animados Sandálias De Praia Moda DIY Buraco Plataforma Toe Chinelos Para Uso Casual,https://shopee.com.br/product/1006215031/24283700178,https://s.shopee.com.br/904hD4EHyV,https://cf.shopee.com.br/file/sg-11134301-7renn-m8vk3hndtwk5e5,0.11,0.11,0.11,0.11,0.11,8.1785,74.35,61,32503651199,1764558000,74.35,95.83,"[100532, 100560, 0]",4.9,21,[2],0.08,0.03,"[""keyword:sandalia"", ""keyword:chinelo""]","[""calcados-sandalia"", ""calcados-chinelo""]",218,1006215031:24283700178,1,,,,,source_hits,"[""sandalia"", ""chinelo""]",[]
208,feminino,Feminino,keyword,sandalia,4,50,True,,27081595012,426378412,Lovito Loja Oficial,Lovito Sandálias Rasteiras Casuais Com Detalhes Em Strass Estrelas E Flores Estilo Coreano Para Mulheres LFA69012,https://shopee.com.br/product/426378412/27081595012,https://s.shopee.com.br/80CA1EDlTp,https://cf.shopee.com.br/file/sg-11134201-8259s-mqlihuvhaby8f0,0.13,0.13,0.13,0.13,0.13,8.177,62.9,105,32503651199,1764558000,62.9,69.9,"[100532, 100561, 100593]",4.9,28,[1],0.1,0.03,"[""keyword:sandalia"", ""keyword:chinelo"", ""keyword:rasteirinha"", ""keyword:rasteira""]","[""calcados-sandalia"", ""calcados-chinelo"", ""calcados-rasteirinha""]",174,426378412:27081595012,1,,,,,source_hits,"[""sandalia"", ""chinelo"", ""rasteirinha"", ""rasteira""]",[]
209,feminino,Feminino,keyword,mocassim,2,50,False,,40710295523,426378412,Lovito Loja Oficial,(Trendy)(Elegant) Lovito Sapatos Mocassins Leves De Bico Fino Com Estampa Floral Estilo Francês Para Uso No Escritório Ou No Trabalho Para Mulheres LFA75020,https://shopee.com.br/product/426378412/40710295523,https://s.shopee.com.br/3B6uGP49O3,https://cf.shopee.com.br/file/sg-11134201-8258l-mqlg5e9yhx4xb0,0.07,0.07,0.07,0.07,0.07,8.1515,116.45,4,32503651199,1764558000,116.45,116.45,"[100532, 100558, 100589]",4.9,0,[1],0.04,0.03,"[""keyword:mocassim"", ""keyword:loafer""]","[""calcados-mocassim""]",1240,426378412:40710295523,1,,,,,source_hits,"[""mocassim"", ""loafer""]",[]
